id_code,diagnosis,Contrast,Dissimilarity,Energy,Correlation,Homogeneity
76e6a9238570,2,5540.8933776425365,53.03026905829597,0.1366651936200791,0.4357089644985156,0.1837256827387589
ac720570dd0f,2,6713.200612588084,62.1417961242793,0.061120873837522,0.3623865174039884,0.0853156439100676
f8fc411092c7,2,7418.613989429853,63.067224535554125,0.0853124590342822,0.2730465816347088,0.1198308949979404
c48ae5da188e,2,7067.776985906471,60.02246156310058,0.1192971884696989,0.2860216969777363,0.1589879164156478
2b21d293fdf2,2,9086.38973414478,71.13004484304932,0.0883452170271738,0.1081175045850249,0.1146793164619986
f2094a20b275,2,6267.424407431134,58.15050448430494,0.0991961314101919,0.3837237497924883,0.1410991562084174
a9d0c900b6a9,2,7297.404608424087,64.87377882767457,0.0509131902823396,0.3147419532290789,0.0730720147929418
f2094a20b275,2,6267.424407431134,58.15050448430494,0.0991961314101919,0.3837237497924883,0.1410991562084174
8dba09a4e5ed,2,6909.390474855862,62.31820547725816,0.0635983095901916,0.3343513220190279,0.0945351015723144
daeaa5d8cf70,2,3791.176589525945,43.38955397181294,0.0249912261055388,0.6501647058585482,0.0725587795268133
8e3b79e1f1f7,2,7088.92226537476,63.874259288917365,0.0527123946013751,0.3343682470614534,0.0792563753138008
3c311c9109b0,2,7908.008247918001,66.03195067264573,0.0723538840537147,0.2488221772241987,0.1070471549892948
d141728fa392,2,7506.243053331197,60.98052130044844,0.1412778152927692,0.2335057029396317,0.1791993279431336
7f6ce40f306b,2,6050.357142857142,54.32182895579757,0.0733290158258146,0.4183870946827021,0.119651369038127
1f543a86c4d4,2,5841.311158712366,54.49289317745036,0.1509409735752058,0.3976404199699065,0.1993905364530051
78d53c82a23e,2,6087.50956918642,58.49487508007688,0.0210974070187428,0.4376817489490117,0.0541922879468936
cc1eebed9276,2,6931.181354099936,60.36356902626521,0.1085488609933272,0.3240104175673421,0.1519929772252019
a1b12fdce6c3,2,9174.415919282512,71.486066623959,0.0938636170583738,0.1028309352948153,0.1225279245663132
04d029cfb612,2,6086.192044362588,56.104920723894935,0.0955420404211278,0.4049265793636714,0.1373728607623132
d264396d8d1a,2,7913.841467809098,66.16882206918642,0.0757116016915005,0.2449374181359582,0.108359818668238
2735be026d44,2,7325.3633888532995,61.02001921844972,0.153371966162166,0.2365354745699207,0.1915881748786956
42b08dca9b2f,2,8629.162676169122,69.70459641255606,0.0845813045611873,0.1750790255725732,0.1185002105844275
5a5d3798c357,2,5726.622998078155,54.49691704035874,0.1200256461857719,0.4257209369899995,0.1657034511978868
98f48850ebce,2,7816.111186739269,64.83924567584882,0.0550002515017139,0.2547406481672266,0.0856033924748538
4a44cc840ebe,2,7383.518057335042,64.5623798846893,0.0735963527673382,0.2824036971450351,0.1053793446310602
03676c71ed1b,2,5665.401165118514,50.83730381165918,0.0997327636815614,0.4634482010275575,0.1509924209546065
3b9c1f42c2f2,2,6009.987688180654,55.603118994234464,0.0956401834790154,0.4059971508918241,0.1349012659505401
c261b1aaa828,2,8068.588865310698,66.48156229980782,0.0901797976562497,0.2222085500410811,0.1229456456980279
51d0034d177d,2,8785.349755765536,73.27019939141576,0.0745002606668292,0.171932850743428,0.0901235646749187
8dfff47b06b7,2,5492.021540679052,52.22833920563742,0.1272099959193239,0.4426474373763983,0.1687843614637419
e16fc934069f,2,6652.352998878923,59.93788036515055,0.0845754194243795,0.3484101260008341,0.1194636160838605
510aa0a898fa,2,8304.51113068546,69.60321909032672,0.0440782186232452,0.2305166181261325,0.0625414553160804
1844a039b4ea,2,7591.324811819349,62.33257927610507,0.1426871589077948,0.2230052084508728,0.1820993592799031
55034b1dbff2,2,7837.289958360026,64.10269859064704,0.0898711268970558,0.2321018373657072,0.1216701546567548
f18abfa690ab,2,6158.146881005764,59.202414317745024,0.0353961125567046,0.4314964105919332,0.0672267752705247
6f4e0538d1e4,2,7696.30231021781,63.9896100256246,0.0890162590459633,0.2593757803477981,0.1258549659451095
6733544ae7a6,2,6415.620896060218,59.30307094811019,0.0399449155005391,0.3987255490011475,0.0749536540343587
807135cbc438,2,8511.752522421524,70.84284913516976,0.0651476398750987,0.1973272862104456,0.0909918278328374
c252da9b41d8,2,6547.982923606664,57.84214846252404,0.1001088536868305,0.3532092934600616,0.1378401750576927
eb1ad14dd281,2,7584.166940262654,64.33245916079437,0.0976276858938078,0.2411637848607061,0.1357147522973179
09eeafa9656a,2,5480.331658392056,51.80903667520819,0.1329848105025678,0.4422807704922487,0.1764572665681248
2fdffb6160a6,2,8000.25,66.27942825112108,0.0822603546939891,0.2361002295462955,0.1192945000696274
1541226c5d72,2,6925.543822069186,60.40148542600897,0.1002007860558202,0.319131182789406,0.137491321610689
e868c3da340b,2,5001.6352898782825,50.89201633568225,0.1213307051897387,0.500155516125579,0.1722426503720907
8d7bb0649a02,2,7219.378143017298,61.05623398462525,0.069230969970586,0.3033905466492768,0.1005398492076107
d9bbdc33db83,2,4927.711523062139,49.20063260730301,0.0207221926941847,0.5443161593290164,0.0603996877564335
5a5d3798c357,2,5726.622998078155,54.49691704035874,0.1200256461857719,0.4257209369899995,0.1657034511978868
00a8624548a9,2,6554.28499359385,58.46288436899424,0.1109362231264707,0.3467863569491574,0.1515986171788674
5b644a403e1f,2,8716.369795003204,69.12804292120438,0.0841013657305555,0.1678323405346232,0.1146143844494727
8e20b8fac7c3,2,6158.995495675848,55.08734385009609,0.1505882837971431,0.358760772459478,0.1897194279293775
1b4625877527,2,5294.82749439462,49.74161194746957,0.0562784170057818,0.4979484487994057,0.1066509798077074
bfe467b7e997,2,6201.023342408713,55.90594971172326,0.1393134470447918,0.3654902051952967,0.1839035048300094
ccd34029493d,2,7527.939361787316,64.03293161434978,0.0863895397308169,0.2627045375566909,0.1228535641559447
76fe19ff64fb,2,5652.518918161435,52.38999439461883,0.135420462287412,0.4256564862831511,0.1794729572150226
ad570b850a4f,2,7937.212784272901,66.95761931454196,0.0457207503937888,0.2598498244928495,0.0687609667929816
5eb311bcb5f9,2,6787.090346732864,57.51211162716207,0.0675879753215823,0.3558227258779176,0.1109969703868443
b574d229ec4c,2,5265.604039878283,50.90677049967969,0.1244340954512948,0.4653379606987401,0.1662391685762568
8bdb891661a8,2,6203.377782671365,58.24213244714927,0.0465771737251834,0.4128135390442191,0.0756514284694394
26999ebc21de,2,7324.504564381807,62.38657110826394,0.0989359761038588,0.2909614760447253,0.1358845147370009
2e79041ef722,2,7403.574231262011,65.12143657911595,0.0649131593414476,0.2948121912461954,0.0894905907982825
f2094a20b275,2,6267.424407431134,58.15050448430494,0.0991961314101919,0.3837237497924883,0.1410991562084174
ff77e8e5b5f3,2,7223.912736226778,62.20846012171685,0.0982270631510817,0.3023234617607815,0.1379928239458078
4246ed634f25,2,5968.458780429211,54.49921925048047,0.1121062005149028,0.4204899087729806,0.1646655177816866
d91273efb92a,2,5435.132106822548,52.231562299807806,0.1407233036922411,0.4479434306830603,0.188837866701173
cb75210abebe,2,4849.078114990391,48.086683215887255,0.1348837491852872,0.508190855278595,0.1814031264474254
4289af3afbd2,2,6771.364169602819,57.192765054452266,0.124554173303599,0.3203548700831983,0.1594581292369754
709784f7fcc2,2,5835.994855060859,47.50990951313261,0.2311249006731064,0.3677358753094385,0.2729223089396099
7247a2c97f71,2,6831.346973094171,59.910714285714285,0.1116725739534511,0.3209516489935244,0.1519251095828691
b402daa0864c,2,7546.97765855221,63.48810858424088,0.1030273406079511,0.2541763244855556,0.1430464790130049
3dfc50108072,2,5777.51445387572,54.165358744394624,0.0892288658460602,0.4474368018718479,0.138100099721831
acc9f29538c4,2,6391.58990631006,57.50618593850097,0.0964244219896998,0.3728565907040657,0.1333901031868807
460893cd86e3,2,5547.42704996797,50.5899263292761,0.0965381036354162,0.4716979173023103,0.1528954244768287
b3d12069e1c5,2,7959.721552690584,67.2811699231262,0.0452138092843289,0.2516698556641114,0.0672143353686103
b1f4122fd36a,2,7433.023922966047,63.72839926329276,0.1011010262141022,0.2773708009805319,0.142655391620386
b99794a0beed,2,4651.072249359385,46.42358664317745,0.150154052897084,0.5187911533822853,0.197403204783351
50d8a8fb7737,2,8285.274743754006,68.21136290839206,0.057999770073277,0.224467102932134,0.0809501020790333
dc3c0d8ee20b,2,5996.560578155028,53.79304131966688,0.0609995293468231,0.4272008732026571,0.1072654322824508
0eff8eacb2f7,2,8577.108984625242,68.3823270339526,0.0912191335063016,0.1777890956783231,0.1239706563894351
c6a2975228af,2,8105.384008648304,69.99043081358106,0.0628409836007821,0.2435130432861715,0.0808223455594898
e6f0ce5bf282,2,6074.270439622036,54.06272021140296,0.1398327856370116,0.3796079498362535,0.1795182348716906
331b87d1b9d1,2,7144.50502482383,61.79502322229341,0.103674982604557,0.3058441046387265,0.144711868288266
be68322c7223,2,6160.504384208841,54.66117472773863,0.1095144662134684,0.3847700313263538,0.1481042249337044
2b074afdf626,2,7703.795263452915,64.42927210121717,0.0955785440172267,0.2579470705542822,0.1333045945284135
594f69b503ad,2,7620.399163196668,64.15420803971813,0.1175197489077411,0.2278123246386179,0.1525634029951786
7bda86d95c5b,2,6879.7710201793725,58.68317584881487,0.111723298912532,0.3137919015060254,0.1463832465869481
0af296d2f04a,2,6838.519819026265,58.31562299807816,0.1223064914850728,0.3139668339926272,0.1560686083432074
2532613a584a,2,8777.086102658552,69.28453315182576,0.0664007992692885,0.1608431640185118,0.0937981314061487
03747397839f,2,5362.821188340807,53.01753683536194,0.1122523251855375,0.4682925761391104,0.1565094711124797
cac80797770f,2,8945.970151345293,72.59218850096093,0.0387094923068935,0.165565113138426,0.0555958353293894
11b5c77fbf79,2,6937.562379884691,61.09393017296606,0.0300948219143438,0.3516102998223984,0.055798474842254
d83c3efade75,2,6484.870255445227,57.896120275464455,0.1010370460892974,0.3624726434259646,0.1404278718011097
d1fb4efb117c,2,8044.006486226777,65.74095131326072,0.1020892111459198,0.2230751435071304,0.1358220729345373
8421107255ae,2,5392.519698910955,53.288436899423445,0.1168857389878064,0.4596554441500683,0.1588537887796866
5188a8afa879,2,5294.899203235105,51.7743233504164,0.1568303477898527,0.4535537045416326,0.2035649645240451
1f0e223b8055,2,8366.543842088406,64.69270499679692,0.1635656262018421,0.1426002182302933,0.1955990219117198
a21b37719f9b,2,8192.513893337604,67.15362748238309,0.0834138891989236,0.216683443285327,0.119516186574834
760b6f4c6d82,2,7635.143697950032,62.21592729019859,0.1080458038108017,0.2610426945950047,0.1481378946415049
115e42dd6a81,2,8357.282751441384,67.69426649583599,0.087767864511855,0.2003630203465025,0.1218357620683793
2131aa3a1e6f,2,4936.031149903909,44.48058135810378,0.2481813063867183,0.4360478326975786,0.3019751997533613
7d37a2939f12,2,6442.489089525944,57.25914878283152,0.1129578897278723,0.3594140120066663,0.1525637867477998
96d48b073f18,2,4312.370435618193,40.06766495836003,0.2434776379420498,0.5121441514172776,0.294371448169204
5c8482926a08,2,6600.5347333440095,60.02452354260089,0.0872520681522893,0.3513408803861355,0.124444681560312
a7b7dc8788b9,2,6387.641475816785,56.16846172325434,0.1178968904146977,0.3603696436760141,0.1566698361004714
6531070bf03c,2,6186.798426489429,56.04310137732224,0.1259666406552789,0.3764264453989143,0.1667311981942456
44e0d56e9d42,2,5802.110205797566,55.31432174887892,0.1195480646814881,0.4194210505101973,0.1674811369686028
5905a9b06a73,2,7964.601877802692,66.10568145419603,0.0413702780084262,0.2525894039939838,0.0670664098129712
c0202976c670,2,7282.4504324151185,62.58592248558616,0.0845475518634775,0.2839313259581694,0.1205201250667518
7a0cff4c24b2,2,7907.66103459321,64.77582479180013,0.0567276956578984,0.241819721304403,0.0856114381041815
388f12e8df0b,2,6099.469851057016,56.37035554131967,0.1188311887551057,0.3888387753187509,0.1594023901211633
0af296d2f04a,2,6838.519819026265,58.31562299807816,0.1223064914850728,0.3139668339926272,0.1560686083432074
07419eddd6be,2,8183.282691383729,66.11721252402307,0.0868754830519475,0.2027967651264617,0.1195055515772154
20404ec7b518,2,8265.105301089045,67.80557335041641,0.0666676059092097,0.2148447611422318,0.1000266929654905
2e26762daed5,2,5754.771340486868,55.42745035233824,0.1017588285437683,0.433449305656673,0.1504877770408242
d25b8a8ad3c4,2,9172.05657431134,75.58804452274182,0.0778356635893725,0.1467377852200579,0.0897544055129452
c3acf47700ea,2,8539.178811659192,67.77266175528509,0.0633235521685215,0.1823715056067213,0.0905154484204864
e83d315d8f98,2,8574.675768737987,71.5544522741832,0.061056345196734,0.2044732103690512,0.0785540094884019
094858f005ab,2,9035.821628763611,71.69726937860345,0.0869659101220701,0.1376706181847729,0.1222139229298343
0d0a21fd354f,2,9516.225296284432,76.29988789237667,0.0577743406950264,0.1126972753514822,0.0710659622513246
7e9458de5707,2,8446.321989109545,68.21644778987829,0.0853581949573659,0.1959805489636936,0.1196027594526317
61ac9b0dc6b9,2,7662.115450832802,64.04250080076875,0.1224490057086207,0.2216171749504238,0.1575558474385534
907aaff827e5,2,7559.115190582959,63.55473254324152,0.0813908784020107,0.2631730108222666,0.1140606751505215
b468ebf5cb11,2,6338.105561338885,56.51831758488149,0.1148020972591544,0.3659741203457082,0.1540290074357586
c9f0dc2c8b43,2,6659.009128763615,53.60862427930815,0.2214485890725288,0.3112817013482987,0.2548403289373983
1943983492e5,2,5986.865811178731,55.557835522101215,0.1218410110102715,0.3989315272535724,0.1644260785254372
a93f1ea3ff4a,2,6426.34851457399,55.84703315182574,0.1234435981915493,0.3507538967633443,0.157260937795101
d9bbdc33db83,2,4927.711523062139,49.20063260730301,0.0207221926941847,0.5443161593290164,0.0603996877564335
b402b18d99a5,2,7098.477178090967,61.73274343369634,0.1014247786890344,0.3106617507124913,0.1455121038350146
fc4c2d35c6f8,2,7584.894819026265,64.54780589365792,0.0850460119970945,0.2576462732441583,0.1184308759297568
89d2a7403a06,2,8812.696008167843,71.87497998078156,0.0595437907888183,0.1789334092744976,0.0787627076996807
f30f203ef51e,2,5913.72315422806,53.0449431454196,0.1344023922333521,0.4003662273718344,0.1730038469471569
b83a6eca125f,2,7071.835462043562,61.1349895900064,0.0967665986671595,0.3014406854504513,0.1361453084730202
9b0eb9f41da4,2,8879.743613869314,72.06127882767456,0.0542004118725343,0.1753969033824426,0.0736236205692012
eb1ad14dd281,2,7584.166940262654,64.33245916079437,0.0976276858938078,0.2411637848607061,0.1357147522973179
7247a2c97f71,2,6831.346973094171,59.910714285714285,0.1116725739534511,0.3209516489935244,0.1519251095828691
a15470303941,2,8449.192064381807,68.22549647661756,0.0798534014902169,0.1948724693843006,0.1145354671441591
bfaa0080ab61,2,7903.773522581678,65.65052450352339,0.0948502869604131,0.2358549687187826,0.1308916103974927
012a242ac6ff,2,7314.073010089685,64.06163917360666,0.0637024868687303,0.2934727300967274,0.0909901367191687
33e8e26a75d4,2,7739.506165919282,64.61591127482383,0.0873841705902534,0.254176471375017,0.1220634002766784
7e9458de5707,2,8446.321989109545,68.21644778987829,0.0853581949573659,0.1959805489636936,0.1196027594526317
bf7047dc683c,2,8577.280809577194,68.67791079436259,0.082354584100072,0.1822901016990309,0.1166158599084884
5e18af29d812,2,8803.668201473414,70.30020819987188,0.0768439688551481,0.1639839897866005,0.1092093801836242
d9a475dfe59a,2,7274.574591607943,61.153587443946165,0.1141307530276856,0.2884681873931442,0.1476882542048851
c70d09370109,2,5266.234224855863,48.75988949391417,0.0909364343608744,0.4986874088577636,0.150721134198962
5cc6dea19614,2,7027.021280429212,64.71410554131967,0.0585533205179881,0.3408601853855567,0.0826124041817641
300305ce82d2,2,6119.707879564382,56.51225176169122,0.1090124000214065,0.3897864920561882,0.1519447619812106
03747397839f,2,5362.821188340807,53.01753683536194,0.1122523251855375,0.4682925761391104,0.1565094711124797
d83d0695e215,2,5647.934517136451,53.61408952594492,0.1270533747615158,0.4309887779421503,0.1735625087935528
8acffaf1f4b9,2,6710.452114029468,56.31117873158233,0.0539362812402384,0.3648710925293405,0.0931955167288525
e0863b353093,2,5813.775964926329,54.97843930172966,0.1217573507190753,0.4190790421811935,0.167048515969374
71e4130bf5c8,2,6938.33059737348,59.34881486226777,0.0858552033915382,0.3215435567359066,0.1227724072561225
aa841de1ee82,2,8214.207819506726,68.10155749519538,0.0361958846464418,0.2329679191845471,0.0541793955244228
913b1890ed1e,2,5451.782651345291,51.76259208840487,0.1199210882030689,0.4534006184210068,0.1617963889995605
d9311f7497cb,2,8513.428571428572,68.39213645099295,0.0678146142050023,0.1832950268887336,0.0961655464615637
b8fb9f55cd6d,2,5988.671344490711,55.95433616271621,0.1118245310702575,0.4022534944072273,0.1505246441382842
3b58b02c89ed,2,6999.3237307815525,59.80423206278029,0.1009885909211283,0.3091074796285453,0.13673832297823
8dfa629ca74e,2,5994.802590486867,54.282090807174896,0.0821887727355485,0.4302623668326484,0.1456318165568715
18f1f979d30d,2,8307.24187219731,70.40687059577195,0.0532664569007283,0.2247698157087578,0.0720786890730876
e1e490773462,2,7565.864790198591,61.96796925048046,0.1526731671991636,0.2157009607339443,0.1899820711479405
b65ff67743b2,2,5854.0209601217175,55.90104500320307,0.0917575270628201,0.4300735285592131,0.1343389919142794
78d53c82a23e,2,6087.50956918642,58.49487508007688,0.0210974070187428,0.4376817489490117,0.0541922879468936
61ac9b0dc6b9,2,7662.115450832802,64.04250080076875,0.1224490057086207,0.2216171749504238,0.1575558474385534
388f12e8df0b,2,6099.469851057016,56.37035554131967,0.1188311887551057,0.3888387753187509,0.1594023901211633
b99794a0beed,2,4651.072249359385,46.42358664317745,0.150154052897084,0.5187911533822853,0.197403204783351
a3957df90a78,2,6126.3845491672,52.69056294042281,0.1484425756750586,0.3713997703888416,0.1880712306745623
27fca9f12b3c,2,7117.9842648943,60.52350256245997,0.1029231272551142,0.3080621786024078,0.1404364963983622
882a71de424e,2,6829.787095611788,60.3092368673927,0.1101924269713561,0.3351177462100519,0.1579288525519946
09f6ab477654,2,6600.310658231901,57.69915118513772,0.0997300371396878,0.3667448629351077,0.1467785101795569
8543a801dce0,2,8048.802730621398,63.7773062139654,0.1599232468525041,0.1668697291738841,0.1947944898271795
261c6bd63bff,2,7162.879404228059,59.31578315182575,0.1674380785303821,0.2512661661361512,0.2046852537427762
d1fb4efb117c,2,8044.006486226777,65.74095131326072,0.1020892111459198,0.2230751435071304,0.1358220729345373
ac5b5dddf91b,2,7484.043842088406,63.30905669442664,0.0934886409516948,0.2751551942939759,0.1314332715643938
3c1efa38d0da,2,7499.825292280589,65.95661835361948,0.0536518677320993,0.2939425547443101,0.0752941213463064
1632c4311fc9,2,7790.094770980141,63.26213164638053,0.098599885192599,0.2509551774078558,0.1379096377100119
c73c5f6ef664,2,6521.23114189622,59.41395739910314,0.1036139108589799,0.3553766230495724,0.1466685007807723
91cbe1c775ef,2,6999.771981101859,60.4584000640615,0.0651696423488268,0.3304031478020983,0.0967753065847487
a8e08e7fe016,2,8524.795243433695,68.08672325432414,0.088029664114458,0.1836186921521241,0.1194342987294523
8c87bd748996,2,7630.809256886611,64.00596572709802,0.0847204431519536,0.2532011780501313,0.1191159786742934
907aaff827e5,2,7559.115190582959,63.55473254324152,0.0813908784020107,0.2631730108222666,0.1140606751505215
efff2f1a35f5,2,7981.189682094811,66.20958119795004,0.0927123259499684,0.2307343175862053,0.1297007765901865
a19507501b40,2,9285.343169442664,71.49779788597053,0.0937702970252967,0.0991640476616252,0.1203274743793996
c73c5f6ef664,2,6521.23114189622,59.41395739910314,0.1036139108589799,0.3553766230495724,0.1466685007807723
07419eddd6be,2,8183.282691383729,66.11721252402307,0.0868754830519475,0.2027967651264617,0.1195055515772154
9cedf5c7016b,2,8551.19522741832,70.9784593209481,0.0535044783338383,0.2022791521240414,0.0716044863321074
8bdb891661a8,2,6203.377782671365,58.24213244714927,0.0465771737251834,0.4128135390442191,0.0756514284694394
510aa0a898fa,2,8304.51113068546,69.60321909032672,0.0440782186232452,0.2305166181261325,0.0625414553160804
c7e827fc7f41,2,6942.144278507368,59.95693866111468,0.109722605150292,0.3202329814283139,0.1491043240759932
f2094a20b275,2,6267.424407431134,58.15050448430494,0.0991961314101919,0.3837237497924883,0.1410991562084174
4e7694eebb91,2,8585.112568065342,69.67478779628443,0.0729807699433299,0.1840294472670567,0.1062828756415387
a0d04a19cf40,2,6415.680933696349,56.97765855221013,0.1325582983998752,0.3482977644353144,0.1704458685516951
7f84284598f5,2,7855.408812459961,67.38955397181294,0.0559565321535334,0.2624930033792998,0.0799389453688944
51d780864365,2,7616.685658231902,62.21176329276104,0.1128781941383399,0.2556693704478788,0.1479879816169656
7663aba8d762,2,6399.815122517617,57.72679772581678,0.1056506026900201,0.3775459653928331,0.1497675280051727
388f12e8df0b,2,6099.469851057016,56.37035554131967,0.1188311887551057,0.3888387753187509,0.1594023901211633
2b21d293fdf2,2,9086.38973414478,71.13004484304932,0.0883452170271738,0.1081175045850249,0.1146793164619986
367c7049929c,2,5740.818725976938,52.28937780269059,0.078834174953031,0.4559016971299213,0.1352073331248352
5a11d21c2828,2,7319.220751921846,63.36128683536195,0.0616447844540925,0.2970365294394547,0.0930593323639347
582f739b8f62,2,9153.408251921845,72.6698630685458,0.0747718586281516,0.1291148789237606,0.1041150117378347
441117562359,2,6169.460922485586,55.70723894939141,0.1250333163052174,0.3779482949147972,0.1636853242688555
f2094a20b275,2,6267.424407431134,58.15050448430494,0.0991961314101919,0.3837237497924883,0.1410991562084174
9faad91b6578,2,9229.491972293405,72.28613468930173,0.0756535310626394,0.126606306384589,0.1045008853605385
9eaac43744f5,2,5474.300668641896,52.446448590647016,0.1405499827318362,0.4418786916909222,0.1900180306448663
f7edc074f06b,2,8902.987427930813,70.0627402306214,0.082354287250056,0.1516231873596495,0.1139959020808174
b91ef82e723a,2,5991.863208680334,55.64860265855221,0.1133250603235622,0.4000690666565921,0.1556567388933708
3f8d5c940ba4,2,7252.695807975657,62.30523302370276,0.0511435965781159,0.3093738394463,0.0831838859634971
530d78467615,2,8619.49653667521,68.47779868673928,0.0791112135767551,0.1644733294978043,0.1053562380532493
af831c158744,2,6996.1650384369,60.82851537475979,0.0971283378866561,0.309380909626359,0.1306897247796665
709784f7fcc2,2,5835.994855060859,47.50990951313261,0.2311249006731064,0.3677358753094385,0.2729223089396099
62cc7ddb53b6,2,6643.844510730301,55.93303571428571,0.1244239762991683,0.3309756936210707,0.1588724205722096
a2ad3da4c7d6,2,7904.708660313901,65.29478299167201,0.0929350252840696,0.2396060273978143,0.1307227633157199
4ad6109706e8,2,5405.251541479822,53.240450832799496,0.1239089424870409,0.4572810322057345,0.1705886352766683
a8652b2de23f,2,6993.514614029468,60.55965727098014,0.0991632339315224,0.3263555644273132,0.145559269769753
367c7049929c,2,5740.818725976938,52.28937780269059,0.078834174953031,0.4559016971299213,0.1352073331248352
cc1eebed9276,2,6931.181354099936,60.36356902626521,0.1085488609933272,0.3240104175673421,0.1519929772252019
39134907127a,2,6853.771160313901,60.385670243433694,0.078149164884253,0.3312026771313391,0.1118394720980653
a93f1ea3ff4a,2,6426.34851457399,55.84703315182574,0.1234435981915493,0.3507538967633443,0.157260937795101
a56230242a95,2,4514.974195227418,46.45317504804613,0.0573037181049873,0.5720078090528162,0.109066409273273
